"mpio_cdpmp","dep_amb","dep_nombre","mun_amb","mun_nombre","amb_code","dep_code","mesas_instaladas","mesas_escrutadas","votantes_potenciales","votantes","no_marcados","nulos","validos","LEONARDO.HUMBERTO.HUERTA.GUTIERREZ","CLAUDIA.NAYIBE.LOPEZ.HERNANDEZ","PALOMA.SUSANA.VALENCIA.LASERNA","JUAN.MANUEL.GALAN.PACHON","VICTORIA.EUGENIA.DAVILA.HOYOS","ENRIQUE.PEÑALOSA.LONDOÑO","JUAN.DANIEL.OVIEDO.ARANGO","MAURICIO.CARDENAS.SANTAMARIA","JUAN.CARLOS.PINZON.BUENO","DAVID.ANDRES.LUNA.SANCHEZ","ANIBAL.GAVIRIA.CORREA","ROY.LEONARDO.BARRERAS.MONTEALEGRE","MARTHA.VIVIANA.BERNAL.AMAYA","HECTOR.ELIAS.PINEDA.SALAZAR","EDISON.LUCIO.TORRES.MORENO","DANIEL.QUINTERO.CALLE"
"91263","6000","AMAZONAS","6000010","EL ENCANTO","6000010","60","3","3",770,51,18,0,33,3,2,8,7,3,2,2,1,1,0,0,3,1,0,0,0
"91405","6000","AMAZONAS","6000013","LA CHORRERA","6000013","60","4","4",1159,21,6,2,13,0,1,7,1,1,0,0,1,0,0,0,0,0,0,1,1
"91407","6000","AMAZONAS","6000016","LA PEDRERA","6000016","60","4","4",1332,77,29,2,46,1,7,6,6,1,0,4,1,2,0,1,1,0,1,5,10
"91430","6000","AMAZONAS","6000017","LA VICTORIA","6000017","60","1","1",76,29,15,5,9,0,0,1,2,0,0,0,3,0,0,0,2,0,0,1,0
"91001","6000","AMAZONAS","6000001","LETICIA","6000001","60","142","142",45321,6713,863,347,5503,44,749,2029,321,275,123,881,44,153,73,49,354,46,29,49,284
"91460","6000","AMAZONAS","6000019","MIRITI - PARANA","6000019","60","3","3",553,11,3,0,8,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1
"91530","6000","AMAZONAS","6000030","PUERTO ALEGRIA","6000030","60","1","1",292,5,1,0,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0
"91536","6000","AMAZONAS","6000040","PUERTO ARICA","6000040","60","2","2",544,15,2,0,13,2,0,4,2,0,1,3,0,0,0,0,1,0,0,0,0
"91540","6000","AMAZONAS","6000007","PUERTO NARINO","6000007","60","17","17",5199,374,110,18,246,4,24,68,23,9,5,16,3,1,4,1,60,3,6,6,13
"91669","6000","AMAZONAS","6000021","PUERTO SANTANDER","6000021","60","2","2",592,9,6,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"91798","6000","AMAZONAS","6000022","TARAPACA","6000022","60","6","6",1602,86,24,1,61,1,11,22,6,1,2,5,0,1,0,0,3,2,1,2,4
"05002","0100","ANTIOQUIA","0100004","ABEJORRAL","0100004","01","51","51",15644,4020,475,93,3452,8,79,2645,30,95,13,113,10,60,11,298,20,8,5,10,47
"05004","0100","ANTIOQUIA","0100007","ABRIAQUI","0100007","01","7","7",2062,704,37,14,653,3,6,135,3,7,1,10,3,12,0,460,5,1,1,3,3
"05021","0100","ANTIOQUIA","0100010","ALEJANDRIA","0100010","01","15","15",4733,1024,85,40,899,0,24,555,69,30,5,52,2,23,4,93,27,0,0,4,11
"05030","0100","ANTIOQUIA","0100013","AMAGA","0100013","01","78","78",24730,3452,234,223,2995,9,126,1759,78,92,21,243,10,60,12,405,30,13,6,12,119
"05031","0100","ANTIOQUIA","0100016","AMALFI","0100016","01","60","60",19294,2129,180,84,1865,14,90,734,30,67,17,157,5,42,8,585,22,11,2,9,72
"05034","0100","ANTIOQUIA","0100019","ANDES","0100019","01","115","115",36920,7049,456,249,6344,19,156,3728,87,138,22,267,14,101,21,1581,38,20,12,16,124
"05036","0100","ANTIOQUIA","0100022","ANGELOPOLIS","0100022","01","20","20",6041,856,88,49,719,1,22,351,13,48,8,54,1,19,3,138,39,3,1,3,15
"05038","0100","ANTIOQUIA","0100025","ANGOSTURA","0100025","01","30","30",9718,959,113,37,809,2,40,394,10,30,7,44,8,28,7,188,10,6,2,6,27
"05040","0100","ANTIOQUIA","0100028","ANORI","0100028","01","45","45",13909,737,139,21,577,2,17,265,18,22,7,28,4,30,3,93,38,4,2,3,41
"05042","0100","ANTIOQUIA","0100031","SANTA FE DE ANTIOQUIA","0100031","01","77","77",24242,4110,349,205,3556,8,101,2073,68,106,15,195,10,62,20,695,38,15,5,7,138
"05044","0100","ANTIOQUIA","0100034","ANZA","0100034","01","21","21",6764,1005,121,20,864,1,21,536,49,21,2,34,2,4,3,151,9,3,1,2,25
"05045","0100","ANTIOQUIA","0100035","APARTADO","0100035","01","336","336",109862,14637,1721,1383,11533,75,818,5082,423,367,155,861,74,240,101,1823,332,79,66,158,879
"05051","0100","ANTIOQUIA","0100037","ARBOLETES","0100037","01","75","75",24079,1932,267,87,1578,7,92,942,36,43,12,59,7,42,11,132,35,10,5,20,125
"05055","0100","ANTIOQUIA","0100039","ARGELIA","0100039","01","25","25",6990,935,112,13,810,2,21,609,6,14,3,33,1,13,3,76,9,1,1,3,15
"05059","0100","ANTIOQUIA","0100040","ARMENIA","0100040","01","15","15",4667,770,106,29,635,4,14,385,19,19,2,31,5,21,6,106,4,1,0,3,15
"05079","0100","ANTIOQUIA","0100043","BARBOSA","0100043","01","145","145",46850,8592,786,590,7216,27,355,4044,191,290,50,615,58,167,43,760,92,43,20,30,431
"05088","0100","ANTIOQUIA","0100049","BELLO","0100049","01","1063","1063",368373,89027,3665,5658,79704,229,2997,46124,2042,2881,473,8668,638,2665,452,7102,904,313,228,185,3803
"05086","0100","ANTIOQUIA","0100046","BELMIRA","0100046","01","20","20",5466,1389,115,27,1247,2,33,509,13,46,5,52,2,17,1,525,9,4,2,3,24
"05091","0100","ANTIOQUIA","0100052","BETANIA","0100052","01","27","27",8596,1259,122,46,1091,3,25,621,14,29,1,21,7,22,4,319,5,0,2,2,16
"05093","0100","ANTIOQUIA","0100055","BETULIA","0100055","01","45","45",14145,2209,256,65,1888,3,31,1310,13,35,9,68,5,18,11,325,7,9,2,4,38
"05101","0100","ANTIOQUIA","0100058","CIUDAD BOLIVAR","0100058","01","75","75",24357,5234,336,201,4697,13,88,3663,49,87,6,171,12,81,20,357,50,15,6,7,72
"05107","0100","ANTIOQUIA","0100062","BRICENO","0100062","01","25","25",7121,631,104,32,495,1,19,216,19,29,1,35,4,10,3,114,15,2,2,3,22
"05113","0100","ANTIOQUIA","0100061","BURITICA","0100061","01","28","28",8423,1035,189,20,826,4,18,356,9,25,5,48,3,24,0,258,12,4,1,14,45
"05120","0100","ANTIOQUIA","0100064","CACERES","0100064","01","66","66",21504,1428,485,103,840,11,86,307,33,46,13,38,7,24,6,109,24,10,5,23,98
"05125","0100","ANTIOQUIA","0100067","CAICEDO","0100067","01","22","22",7301,1766,158,31,1577,4,16,526,14,18,3,22,2,14,1,916,8,4,4,1,24
"05129","0100","ANTIOQUIA","0100070","CALDAS","0100070","01","223","223",72495,18897,1029,1361,16507,50,726,8254,525,793,102,1827,101,574,112,2344,142,60,51,54,792
"05134","0100","ANTIOQUIA","0100073","CAMPAMENTO","0100073","01","23","23",7332,1172,187,34,951,0,27,231,7,26,7,16,3,14,5,588,4,3,2,3,15
"05142","0100","ANTIOQUIA","0100078","CARACOLI","0100078","01","17","17",4972,707,83,25,599,1,13,381,4,11,3,41,5,15,3,87,8,5,0,5,17
"05145","0100","ANTIOQUIA","0100079","CARAMANTA","0100079","01","16","16",5098,1407,181,30,1196,5,13,353,5,28,20,25,2,15,7,692,2,2,1,6,20
"05147","0100","ANTIOQUIA","0100080","CAREPA","0100080","01","155","155",50144,6575,1131,555,4889,37,421,2384,190,168,50,284,26,106,43,511,123,42,27,96,381
"05148","0100","ANTIOQUIA","0100082","EL CARMEN DE VIBORAL","0100082","01","141","141",45777,12882,484,601,11797,33,491,7223,259,432,75,1094,60,296,49,1202,146,55,21,31,330
"05150","0100","ANTIOQUIA","0100085","CAROLINA","0100085","01","14","14",4419,1223,77,57,1089,3,18,486,12,24,6,101,5,35,3,340,30,4,2,3,17
"05154","0100","ANTIOQUIA","0100088","CAUCASIA","0100088","01","248","248",78183,8478,1374,714,6390,40,568,2850,315,345,78,462,49,178,79,418,210,66,30,105,597
"05138","0100","ANTIOQUIA","0100076","CANASGORDAS","0100076","01","46","46",15282,2750,249,65,2436,8,33,1465,28,48,15,86,7,49,18,618,13,4,3,5,36
"05172","0100","ANTIOQUIA","0100106","CHIGORODO","0100106","01","165","165",53823,5573,754,420,4399,29,336,2245,127,182,53,263,39,79,34,428,136,33,27,76,312
"05190","0100","ANTIOQUIA","0100091","CISNEROS","0100091","01","39","39",12859,2580,301,164,2115,9,90,994,50,124,28,161,5,48,14,408,25,19,6,14,120
"05197","0100","ANTIOQUIA","0100094","COCORNA","0100094","01","48","48",14930,2952,155,77,2720,208,49,1912,31,74,3,112,7,80,15,131,19,6,3,8,62
"05206","0100","ANTIOQUIA","0100097","CONCEPCION","0100097","01","14","14",4557,1362,126,36,1200,1,16,856,28,27,5,42,4,29,6,168,5,1,1,3,8
"05209","0100","ANTIOQUIA","0100100","CONCORDIA","0100100","01","52","52",16573,2526,223,57,2246,3,35,1732,23,52,6,70,6,42,13,180,24,11,0,9,40
"05212","0100","ANTIOQUIA","0100103","COPACABANA","0100103","01","241","241",77778,17428,705,1053,15670,40,581,8641,395,587,90,1859,99,631,89,1720,157,76,35,33,637
"05234","0100","ANTIOQUIA","0100109","DABEIBA","0100109","01","67","67",20829,1718,296,74,1348,5,28,679,27,50,5,77,5,29,6,354,12,8,10,14,39
"05237","0100","ANTIOQUIA","0100112","DONMATIAS","0100112","01","58","58",19149,4542,230,130,4182,5,99,2403,31,93,10,173,13,88,19,1141,36,7,9,5,50
"05240","0100","ANTIOQUIA","0100115","EBEJICO","0100115","01","37","37",11640,2497,259,130,2108,6,45,1486,31,52,6,71,7,51,14,262,17,5,4,5,46
"05250","0100","ANTIOQUIA","0100117","EL BAGRE","0100117","01","131","131",42682,2413,439,197,1777,27,152,789,74,78,16,107,10,41,19,234,43,13,10,21,143
"05264","0100","ANTIOQUIA","0100118","ENTRERRIOS","0100118","01","30","30",9845,2786,214,112,2460,7,80,1272,37,88,8,186,6,94,15,575,30,10,4,3,45
"05266","0100","ANTIOQUIA","0100121","ENVIGADO","0100121","01","752","752",245614,97897,2246,4811,90840,200,2180,60325,1495,1926,616,10069,758,3773,591,5656,1053,204,141,113,1740
"05282","0100","ANTIOQUIA","0100124","FREDONIA","0100124","01","60","60",18270,3499,334,170,2995,7,107,1930,139,109,14,157,10,52,7,322,32,9,9,14,77
"05284","0100","ANTIOQUIA","0100127","FRONTINO","0100127","01","59","59",18464,1607,43,42,1522,0,12,614,13,22,4,58,1,16,1,744,7,1,0,3,26
"05306","0100","ANTIOQUIA","0100130","GIRALDO","0100130","01","17","17",5194,968,96,26,846,0,19,445,19,13,2,38,3,31,0,228,11,11,2,0,24
"05308","0100","ANTIOQUIA","0100133","GIRARDOTA","0100133","01","173","173",57065,11495,515,650,10330,39,414,5929,288,358,61,1068,47,218,63,1154,165,49,33,24,420
"05310","0100","ANTIOQUIA","0100136","GOMEZ PLATA","0100136","01","28","28",9174,2120,157,102,1861,13,58,1105,38,67,9,132,20,43,11,273,24,8,4,2,54
"05313","0100","ANTIOQUIA","0100139","GRANADA","0100139","01","32","32",10193,1882,104,49,1729,5,40,1177,9,48,6,73,9,66,11,231,16,7,1,2,28
"05315","0100","ANTIOQUIA","0100140","GUADALUPE","0100140","01","20","20",6000,719,117,37,565,2,23,324,15,23,3,16,1,28,4,79,10,1,0,2,34
"05318","0100","ANTIOQUIA","0100142","GUARNE","0100142","01","136","136",43263,14161,688,871,12602,35,541,7573,594,586,102,1161,59,323,76,955,123,49,17,23,385
"05321","0100","ANTIOQUIA","0100145","GUATAPE","0100145","01","25","25",8236,2181,41,71,2069,1,42,1478,37,41,5,137,8,52,14,202,9,6,1,1,35
"05347","0100","ANTIOQUIA","0100148","HELICONIA","0100148","01","20","20",6156,978,87,33,858,3,18,562,5,16,4,38,2,24,2,145,11,3,0,3,22
"05353","0100","ANTIOQUIA","0100150","HISPANIA","0100150","01","17","17",5339,874,75,27,772,3,23,439,6,23,2,35,3,29,3,153,11,6,2,0,34
"05360","0100","ANTIOQUIA","0100151","ITAGUI","0100151","01","770","770",267367,70559,2958,4558,63043,198,2515,36090,1680,2575,439,6859,537,1865,411,5779,932,240,151,149,2623
"05361","0100","ANTIOQUIA","0100154","ITUANGO","0100154","01","62","62",18208,896,78,46,772,5,36,406,13,31,6,41,3,28,4,142,7,8,2,5,35
"05364","0100","ANTIOQUIA","0100157","JARDIN","0100157","01","42","42",13394,3964,284,129,3551,10,98,2200,132,85,22,164,4,81,13,610,23,14,5,3,87
"05368","0100","ANTIOQUIA","0100160","JERICO","0100160","01","36","36",11599,3038,194,121,2723,8,73,1904,39,60,10,129,15,80,10,324,14,15,2,2,38
"05376","0100","ANTIOQUIA","0100163","LA CEJA","0100163","01","183","183",59367,22281,923,1133,20225,47,792,12118,614,916,135,2003,142,571,109,1925,206,76,31,41,499
"05380","0100","ANTIOQUIA","0100166","LA ESTRELLA","0100166","01","205","205",66476,17885,528,993,16364,44,464,10279,298,459,74,1874,109,381,94,1503,193,40,29,26,497
"05390","0100","ANTIOQUIA","0100170","LA PINTADA","0100170","01","23","23",7577,923,59,33,831,1,14,634,18,17,1,22,0,8,3,84,4,5,3,1,16
"05400","0100","ANTIOQUIA","0100169","LA UNION","0100169","01","63","63",20261,5398,224,216,4958,9,211,2506,172,219,40,347,13,255,20,918,53,28,6,4,157
"05411","0100","ANTIOQUIA","0100172","LIBORINA","0100172","01","31","31",9787,1540,117,46,1377,2,29,894,14,28,7,53,2,28,7,255,7,6,2,1,42
"05425","0100","ANTIOQUIA","0100175","MACEO","0100175","01","28","28",8734,1410,143,47,1220,7,48,669,26,27,9,58,3,35,3,247,15,7,4,4,58
"05440","0100","ANTIOQUIA","0100178","MARINILLA","0100178","01","159","159",51760,15957,645,743,14569,30,546,9341,256,492,91,1447,62,523,93,1065,152,39,33,23,376
"05001","0100","ANTIOQUIA","0100001","MEDELLIN","0100001","01","5499","5498",1862718,576754,17187,32020,527547,1148,16058,324809,10421,14515,3609,58432,4235,16706,3763,42232,6683,1757,1113,982,21084
"05467","0100","ANTIOQUIA","0100181","MONTEBELLO","0100181","01","21","21",6570,1337,152,48,1137,3,34,644,48,38,13,63,6,36,5,187,15,6,4,5,30
"05475","0100","ANTIOQUIA","0100184","MURINDO","0100184","01","13","13",3583,190,67,1,122,0,8,43,7,4,2,3,4,2,1,13,7,1,1,8,18
"05480","0100","ANTIOQUIA","0100187","MUTATA","0100187","01","51","51",16692,1501,296,71,1134,10,68,558,31,63,14,45,2,13,7,187,17,14,5,18,82
"05483","0100","ANTIOQUIA","0100190","NARINO","0100190","01","30","30",9079,1695,212,45,1438,5,27,1039,11,30,6,30,4,21,7,228,8,5,1,2,14
"05495","0100","ANTIOQUIA","0100191","NECHI","0100191","01","68","68",22306,1322,283,54,985,8,78,505,29,26,17,58,10,30,17,97,26,9,0,13,62
"05490","0100","ANTIOQUIA","0100192","NECOCLI","0100192","01","121","121",40654,3856,885,162,2809,20,237,1623,101,91,36,73,19,61,21,224,64,25,10,55,149
"05501","0100","ANTIOQUIA","0100193","OLAYA","0100193","01","10","10",3024,568,41,16,511,0,2,271,3,11,1,37,1,11,2,155,4,0,0,0,13
"05543","0100","ANTIOQUIA","0100199","PEQUE","0100199","01","23","23",6907,1937,147,14,1776,4,10,223,15,11,3,9,3,1,3,1456,6,4,4,9,15
"05541","0100","ANTIOQUIA","0100196","PENOL","0100196","01","57","57",18759,4827,336,237,4254,11,150,2914,80,150,30,259,31,116,35,308,27,18,6,6,113
"05576","0100","ANTIOQUIA","0100202","PUEBLORRICO","0100202","01","23","23",7578,1513,181,30,1302,0,26,803,20,27,4,33,3,29,10,294,4,6,2,2,39
"05579","0100","ANTIOQUIA","0100205","PUERTO BERRIO","0100205","01","114","114",35634,3530,235,210,3085,8,139,1740,84,109,26,260,12,119,19,318,61,23,8,21,138
"05585","0100","ANTIOQUIA","0100168","PUERTO NARE","0100168","01","39","39",12566,1487,134,57,1296,4,60,789,26,47,8,69,5,15,4,96,64,5,4,9,91
"05591","0100","ANTIOQUIA","0100206","PUERTO TRIUNFO","0100206","01","47","47",15461,2056,244,137,1675,7,76,901,53,57,14,113,5,33,12,212,25,11,8,14,134
"05604","0100","ANTIOQUIA","0100208","REMEDIOS","0100208","01","75","75",23623,1361,165,102,1094,5,55,462,24,53,9,99,4,33,6,184,16,14,7,16,107
"05607","0100","ANTIOQUIA","0100211","RETIRO","0100211","01","67","67",21852,10695,329,363,10003,8,204,7669,146,172,86,704,68,236,33,466,65,15,11,8,112
"05615","0100","ANTIOQUIA","0100214","RIONEGRO","0100214","01","390","390",128988,53162,1827,2758,48577,93,1511,33359,960,1361,320,4509,269,1511,282,2497,518,135,87,63,1102
"05628","0100","ANTIOQUIA","0100217","SABANALARGA","0100217","01","26","26",7957,1020,128,23,869,2,14,615,10,24,6,33,3,12,7,115,7,4,1,2,14
"05631","0100","ANTIOQUIA","0100218","SABANETA","0100218","01","297","297",96878,38117,982,1712,35423,57,998,21099,619,852,237,4768,216,1264,256,3719,436,71,51,34,746
"05642","0100","ANTIOQUIA","0100220","SALGAR","0100220","01","46","46",14478,2264,249,28,1987,2,39,1559,20,54,9,52,4,24,6,171,7,6,2,4,28
"05647","0100","ANTIOQUIA","0100223","SAN ANDRES DE CUERQUIA","0100223","01","22","22",5915,771,68,35,668,1,27,371,12,22,3,32,1,17,4,130,6,6,2,2,32
"05649","0100","ANTIOQUIA","0100226","SAN CARLOS","0100226","01","50","50",15668,3090,253,104,2733,7,79,1867,43,57,14,141,6,126,9,254,22,4,8,9,87
"05652","0100","ANTIOQUIA","0100227","SAN FRANCISCO","0100227","01","21","21",6792,824,73,20,731,0,11,435,2,15,4,34,2,16,3,190,4,2,0,1,12
"05656","0100","ANTIOQUIA","0100229","SAN JERONIMO","0100229","01","44","44",13800,3269,397,175,2697,17,78,1687,49,70,7,143,7,120,14,360,30,8,6,14,87
"05658","0100","ANTIOQUIA","0100230","SAN JOSE DE LA MONTANA","0100230","01","10","10",3330,658,70,17,571,3,15,194,4,19,9,27,3,10,0,260,6,3,0,1,17
"05659","0100","ANTIOQUIA","0100231","SAN JUAN DE URABA","0100231","01","66","66",21449,1584,196,37,1351,4,83,653,34,34,7,35,4,17,13,349,25,4,6,15,68
"05660","0100","ANTIOQUIA","0100232","SAN LUIS","0100232","01","40","40",12537,2531,131,87,2313,2,48,1850,12,33,6,94,7,15,6,157,17,5,3,5,53
"05664","0100","ANTIOQUIA","0100235","SAN PEDRO DE LOS MILAGROS","0100235","01","74","74",23828,5521,173,229,5119,27,256,3023,68,136,8,331,43,74,14,980,33,13,7,4,102
"05665","0100","ANTIOQUIA","0100237","SAN PEDRO DE URABA","0100237","01","94","94",30160,2131,289,80,1762,4,116,969,102,51,26,44,16,61,11,197,59,7,3,14,82
"05667","0100","ANTIOQUIA","0100238","SAN RAFAEL","0100238","01","43","43",13883,2512,215,106,2191,11,76,1431,42,66,13,129,5,41,13,264,14,11,1,9,65
"05670","0100","ANTIOQUIA","0100241","SAN ROQUE","0100241","01","51","51",16786,3969,437,153,3379,3,95,2367,41,136,19,110,12,59,15,390,34,7,4,10,77
"05674","0100","ANTIOQUIA","0100244","SAN VICENTE FERRER","0100244","01","56","56",17491,4763,361,155,4247,10,146,2528,55,113,10,202,15,93,19,903,36,17,4,9,87
"05679","0100","ANTIOQUIA","0100247","SANTA BARBARA","0100247","01","73","73",22963,2421,84,132,2205,1,62,1303,53,83,5,173,7,72,8,284,45,10,4,6,89
"05686","0100","ANTIOQUIA","0100250","SANTA ROSA DE OSOS","0100250","01","94","94",29556,6209,370,325,5514,17,233,3172,76,206,32,425,16,164,37,916,34,24,3,12,147
"05690","0100","ANTIOQUIA","0100253","SANTO DOMINGO","0100253","01","33","33",9727,1547,46,57,1444,3,33,898,14,43,6,101,15,39,3,227,32,4,0,4,22
"05697","0100","ANTIOQUIA","0100256","EL SANTUARIO","0100256","01","96","96",30949,11205,662,459,10084,24,293,7220,161,337,69,698,25,315,65,498,104,41,14,25,195
"05736","0100","ANTIOQUIA","0100259","SEGOVIA","0100259","01","101","101",33157,1806,210,129,1467,11,90,545,70,68,12,117,11,29,12,226,33,13,6,19,205
"05756","0100","ANTIOQUIA","0100262","SONSON","0100262","01","97","97",28173,7986,703,311,6972,22,256,5136,69,195,33,266,14,148,33,600,27,29,12,15,117
"05761","0100","ANTIOQUIA","0100265","SOPETRAN","0100265","01","45","45",13695,4181,361,143,3677,4,54,2903,50,73,3,122,4,33,5,269,38,11,4,9,95
"05789","0100","ANTIOQUIA","0100268","TAMESIS","0100268","01","47","47",15347,3389,335,165,2889,7,101,1846,47,89,13,149,8,51,10,442,18,15,8,11,74
"05790","0100","ANTIOQUIA","0100270","TARAZA","0100270","01","81","81",25953,1269,265,67,937,8,57,406,50,44,14,53,10,23,6,94,57,9,6,22,78
"05792","0100","ANTIOQUIA","0100271","TARSO","0100271","01","19","19",6186,739,29,19,691,0,7,396,14,10,3,21,2,8,0,92,6,2,1,0,129
"05809","0100","ANTIOQUIA","0100274","TITIRIBI","0100274","01","29","29",8829,1524,91,63,1370,3,27,794,24,40,7,73,8,152,4,180,10,9,0,8,31
"05819","0100","ANTIOQUIA","0100277","TOLEDO","0100277","01","15","15",4763,605,64,32,509,2,10,258,6,8,5,12,0,8,0,158,17,3,1,4,17
"05837","0100","ANTIOQUIA","0100280","TURBO","0100280","01","301","301",100009,10575,2316,867,7392,89,829,2993,333,340,114,344,69,180,84,730,364,73,67,191,592
"05842","0100","ANTIOQUIA","0100282","URAMITA","0100282","01","22","22",6847,1058,116,27,915,3,14,649,12,24,4,25,0,7,1,142,4,3,4,4,19
"05847","0100","ANTIOQUIA","0100283","URRAO","0100283","01","82","82",26331,4653,559,182,3912,8,150,1835,54,103,14,163,8,50,13,1186,187,27,8,13,93
"05854","0100","ANTIOQUIA","0100286","VALDIVIA","0100286","01","39","39",12963,1257,281,71,905,4,45,423,15,44,5,35,7,21,5,214,28,8,2,8,41
"05856","0100","ANTIOQUIA","0100289","VALPARAISO","0100289","01","19","19",5781,898,38,33,827,1,20,566,7,12,3,20,2,10,3,167,4,1,1,1,9
"05858","0100","ANTIOQUIA","0100290","VEGACHI","0100290","01","40","40",12450,1997,273,50,1674,7,30,809,33,56,6,71,3,23,5,547,11,5,3,6,59
"05861","0100","ANTIOQUIA","0100292","VENECIA","0100292","01","37","37",11608,2303,201,83,2019,12,50,1383,41,54,13,76,7,58,10,210,35,9,9,2,50
"05873","0100","ANTIOQUIA","0100291","VIGIA DEL FUERTE","0100291","01","26","25",6970,1161,399,47,715,4,20,122,9,24,4,4,0,31,2,326,10,65,0,8,86
"05885","0100","ANTIOQUIA","0100293","YALI","0100293","01","21","21",6520,871,118,22,731,5,15,385,18,27,5,24,3,23,1,178,13,7,1,5,21
"05887","0100","ANTIOQUIA","0100295","YARUMAL","0100295","01","115","115",35886,4201,146,141,3914,9,145,2243,57,118,24,315,15,97,27,642,83,13,6,12,108
"05890","0100","ANTIOQUIA","0100298","YOLOMBO","0100298","01","55","55",17481,2675,240,85,2350,8,89,1209,35,59,27,95,9,50,9,631,28,15,5,9,72
"05893","0100","ANTIOQUIA","0100300","YONDO","0100300","01","52","52",16144,2160,236,180,1744,14,100,818,70,88,29,154,4,55,20,102,142,16,8,20,104
"05895","0100","ANTIOQUIA","0100301","ZARAGOZA","0100301","01","69","69",22036,1503,265,86,1152,10,93,360,52,60,9,35,10,21,92,233,53,11,7,21,85
"81001","4000","ARAUCA","4000001","ARAUCA","4000001","40","260","260",83651,18047,1394,1080,15573,90,844,9935,478,495,235,1368,64,288,153,74,1071,64,39,86,289
"81065","4000","ARAUCA","4000010","ARAUQUITA","4000010","40","115","115",36726,3650,906,309,2435,40,331,923,184,167,50,158,23,72,18,23,276,30,9,41,90
"81220","4000","ARAUCA","4000015","CRAVO NORTE","4000015","40","12","12",3804,584,101,29,454,7,9,337,17,12,3,18,2,8,8,4,15,2,0,2,10
"81300","4000","ARAUCA","4000017","FORTUL","4000017","40","44","44",13998,1102,255,99,748,15,96,259,46,50,19,77,6,20,9,4,92,9,3,16,27
"81591","4000","ARAUCA","4000020","PUERTO RONDON","4000020","40","13","13",4051,848,101,32,715,2,19,514,17,21,4,23,6,9,4,2,84,1,0,5,4
"81736","4000","ARAUCA","4000025","SARAVENA","4000025","40","128","128",41277,6334,885,665,4784,32,527,2097,323,281,84,430,27,108,149,33,406,41,16,66,164
"81794","4000","ARAUCA","4000005","TAME","4000005","40","127","127",39873,7513,1090,458,5965,31,423,3652,288,250,97,487,28,155,78,25,248,35,13,42,113
"08078","0300","ATLANTICO","0300004","BARANOA","0300004","03","165","165",53287,7259,1469,701,5089,82,547,1366,436,299,149,592,32,132,305,37,642,38,48,110,274
"08001","0300","ATLANTICO","0300001","BARRANQUILLA","0300001","03","3648","3647",1191452,222868,26941,24851,171076,1838,12564,65417,11326,7856,4309,23580,1744,5755,12389,869,9841,1221,1369,2191,8807
"08137","0300","ATLANTICO","0300007","CAMPO DE LA CRUZ","0300007","03","74","74",23740,1527,239,104,1184,8,82,653,76,43,13,66,7,82,45,2,51,5,5,8,38
"08141","0300","ATLANTICO","0300010","CANDELARIA","0300010","03","46","46",14846,1486,455,107,924,10,75,375,63,53,23,43,9,22,47,3,91,8,8,18,76
"08296","0300","ATLANTICO","0300013","GALAPA","0300013","03","143","143",46123,6679,1582,780,4317,67,483,1264,487,280,128,462,41,141,219,35,213,45,55,101,296
"08372","0300","ATLANTICO","0300016","JUAN DE ACOSTA","0300016","03","60","60",19563,2946,618,251,2077,23,175,783,122,112,46,181,16,41,197,12,196,22,22,30,99
"08421","0300","ATLANTICO","0300019","LURUACO","0300019","03","80","80",26578,1635,335,106,1194,17,107,466,80,50,37,94,22,31,49,16,100,10,6,34,75
"08433","0300","ATLANTICO","0300022","MALAMBO","0300022","03","292","292",95348,12563,2968,1769,7826,151,870,2072,764,592,236,776,80,221,413,50,548,98,126,303,526
"08436","0300","ATLANTICO","0300025","MANATI","0300025","03","52","52",17149,1137,225,51,861,8,111,357,66,40,24,66,4,35,41,3,44,7,8,14,33
"08520","0300","ATLANTICO","0300028","PALMAR DE VARELA","0300028","03","73","73",23802,2790,804,289,1697,39,198,386,115,109,47,198,29,34,134,6,161,21,20,70,130
"08549","0300","ATLANTICO","0300031","PIOJO","0300031","03","19","19",5949,873,313,47,513,11,34,233,30,20,4,41,3,11,24,1,54,4,5,10,28
"08558","0300","ATLANTICO","0300034","POLONUEVO","0300034","03","46","46",15079,1566,431,156,979,23,114,255,105,50,25,102,10,16,54,3,73,8,12,50,79
"08560","0300","ATLANTICO","0300035","PONEDERA","0300035","03","63","63",21208,2101,457,239,1405,20,139,516,110,81,38,109,19,35,76,6,113,11,16,44,72
"08573","0300","ATLANTICO","0300037","PUERTO COLOMBIA","0300037","03","121","121",39265,7995,1223,780,5992,58,543,1912,468,263,152,871,57,157,383,26,592,56,40,88,326
"08606","0300","ATLANTICO","0300040","REPELON","0300040","03","70","70",22515,1664,369,133,1162,25,128,340,107,97,34,87,14,31,57,12,77,14,34,30,75
"08634","0300","ATLANTICO","0300043","SABANAGRANDE","0300043","03","81","81",26445,3414,779,415,2220,32,191,592,167,156,74,285,17,68,187,12,207,17,22,63,130
"08638","0300","ATLANTICO","0300046","SABANALARGA","0300046","03","236","236",76785,12272,2548,1431,8293,128,708,2436,641,459,190,689,77,206,536,44,744,77,298,218,842
